"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2021","30-Jun-2022"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"49750","85665","30215.36","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","1432","29-Jul-2021 19:01","29-Jul-2021 19:41","1.977","1.98","1.000","","","35","23.41","8.44","4.56","79.61","76.53","","","52522","52546","0.00%"
"Trip","1433","29-Jul-2021 19:44","29-Jul-2021 19:47","0.163","0.16","1.000","","","32","1.60","10.20","0.37","91.45","77.39","","","52546","52547","0.00%"
"Trip","1434","30-Jul-2021 15:30","30-Jul-2021 15:39","0.411","0.41","1.000","","","13","1.83","22.42","0.94","67.74","71.00","","","52547","52549","0.00%"
"Trip","1435","30-Jul-2021 16:25","30-Jul-2021 16:39","0.527","0.53","1.000","","","18","4.21","12.53","1.21","82.42","75.65","","","52549","52553","0.00%"
"Trip","1436","30-Jul-2021 17:17","30-Jul-2021 17:22","0.305","0.30","1.000","","","44","3.27","9.32","0.70","85.50","79.24","","","52553","52556","0.00%"
"Trip","1437","30-Jul-2021 17:25","30-Jul-2021 17:29","0.258","0.26","1.000","","","29","2.05","12.58","0.59","70.95","68.25","","","52556","52559","0.00%"
"Trip","1438","30-Jul-2021 18:55","30-Jul-2021 19:09","0.686","0.69","1.000","","","29","6.29","10.91","1.58","78.31","74.48","","","52559","52565","0.00%"
"Trip","1439","30-Jul-2021 19:27","30-Jul-2021 19:44","1.088","1.09","1.000","","","46","13.64","7.98","2.51","79.09","78.70","","","52565","52578","0.00%"
"Trip","1440","30-Jul-2021 20:32","30-Jul-2021 21:08","1.554","1.55","1.000","","","29","17.26","9.00","3.58","76.21","75.89","","","52578","52596","0.00%"
"Trip","1441","30-Jul-2021 21:24","30-Jul-2021 21:31","0.476","0.48","1.000","","","53","6.23","7.64","1.09","97.97","88.64","","","52596","52602","0.00%"
"Trip","1442","30-Jul-2021 21:36","30-Jul-2021 21:45","0.456","0.46","1.000","","","49","6.54","6.98","1.05","85.82","83.29","","","52602","52608","0.00%"
"Trip","1443","30-Jul-2021 22:09","30-Jul-2021 22:18","0.399","0.40","1.000","","","34","4.89","8.15","0.92","80.28","84.49","","","52608","52613","0.00%"
"Trip","1444","30-Jul-2021 22:32","30-Jul-2021 22:57","1.491","1.49","1.000","","","50","20.95","7.11","3.44","82.96","80.59","","","52613","52634","0.00%"
"Trip","1445","31-Jul-2021 01:15","31-Jul-2021 02:24","2.601","2.60","1.000","","","25","28.34","9.18","6.00","91.30","83.85","","","52634","52663","0.00%"
"Trip","1446","31-Jul-2021 11:50","31-Jul-2021 12:05","0.779","0.78","1.000","","","35","8.82","8.83","1.79","80.68","79.66","","","52663","52671","0.00%"
"Trip","1447","31-Jul-2021 12:08","31-Jul-2021 12:45","1.665","1.67","1.000","","","34","20.80","8.01","3.84","77.48","79.15","","","52671","52692","0.00%"
"Trip","1448","31-Jul-2021 12:50","31-Jul-2021 12:53","0.111","0.11","1.000","","","20","0.83","13.30","0.25","79.49","68.57","","","52692","52693","0.00%"
"Trip","1449","31-Jul-2021 13:21","31-Jul-2021 13:25","0.201","0.20","1.000","","","29","2.10","9.61","0.46","80.86","77.03","","","52693","52695","0.00%"
"Trip","1450","31-Jul-2021 17:38","31-Jul-2021 17:42","0.282","0.28","1.000","Port Kennedy","Port Kennedy","31","1.93","14.58","0.65","70.46","71.87","","","52695","52697","0.00%"
"Trip","1451","31-Jul-2021 17:46","31-Jul-2021 18:09","0.695","0.70","1.000","Port Kennedy","","13","4.89","14.22","1.60","77.00","68.68","","","52697","52702","0.00%"
"Trip","1452","31-Jul-2021 18:12","31-Jul-2021 18:24","0.493","0.49","1.000","","Port Kennedy","21","4.13","11.94","1.13","76.08","71.91","","","52702","52706","0.00%"
"Trip","1453","31-Jul-2021 18:28","31-Jul-2021 19:10","1.738","1.74","1.000","Port Kennedy","Port Kennedy","27","19.24","9.03","4.01","74.81","75.13","","","52706","52725","0.00%"
"Trip","1454","31-Jul-2021 19:13","31-Jul-2021 20:08","2.722","2.72","1.000","Port Kennedy","Port Kennedy","37","33.63","8.09","6.28","81.83","75.35","","","52725","52759","0.00%"
"Trip","1455","31-Jul-2021 20:14","31-Jul-2021 20:40","0.939","0.94","1.000","Port Kennedy","Port Kennedy","22","9.38","10.01","2.16","81.27","72.86","","","52759","52768","0.00%"
"Trip","1456","31-Jul-2021 20:45","31-Jul-2021 21:27","1.272","1.27","1.000","Port Kennedy","Port Kennedy","16","11.26","11.29","2.93","80.84","75.59","","","52768","52780","0.00%"
"Trip","1457","31-Jul-2021 21:31","31-Jul-2021 22:02","1.510","1.51","1.000","Port Kennedy","Port Kennedy","38","19.83","7.62","3.48","86.84","80.33","","","52780","52800","0.00%"
"Trip","1458","31-Jul-2021 22:54","31-Jul-2021 23:02","0.357","0.36","1.000","Port Kennedy","Port Kennedy","29","3.70","9.64","0.82","84.00","81.81","","","52800","52803","0.00%"
"Trip","1459","31-Jul-2021 23:07","31-Jul-2021 23:11","0.270","0.27","1.000","Port Kennedy","Port Kennedy","41","3.16","8.54","0.62","75.45","81.24","","","52803","52806","0.00%"
"Trip","1460","31-Jul-2021 23:34","31-Jul-2021 23:51","1.047","1.05","1.000","Port Kennedy","Port Kennedy","50","13.55","7.73","2.41","87.16","79.99","","","52806","52820","0.00%"
"Trip","1461","01-Aug-2021 03:22","01-Aug-2021 03:25","0.237","0.24","1.000","Port Kennedy","Port Kennedy","25","1.60","14.83","0.54","100.00","85.65","","","52820","52822","0.00%"
"Trip","1462","01-Aug-2021 19:00","01-Aug-2021 19:27","0.829","0.83","1.000","Port Kennedy","Port Kennedy","8","3.50","23.69","1.91","78.37","78.82","","","52822","52825","0.00%"
"Trip","1463","02-Aug-2021 12:39","02-Aug-2021 13:01","1.346","1.35","1.000","Port Kennedy","Kwinana Town Centre","50","17.85","7.54","3.11","87.84","86.45","","","52825","52843","0.00%"
"Trip","1464","02-Aug-2021 13:13","02-Aug-2021 13:14","0.021","0.02","1.000","Kwinana Town Centre","Kwinana Town Centre","0","0","999.00","0.04","100.00","100.00","","","52843","52843","0.00%"
"Trip","1465","02-Aug-2021 13:48","02-Aug-2021 14:04","0.303","0.30","1.000","Kwinana Town Centre","Kwinana Town Centre","4","1.13","26.72","0.70","81.84","71.52","","","52843","52844","0.00%"
"Trip","1466","02-Aug-2021 14:22","02-Aug-2021 14:55","1.469","1.47","1.000","Kwinana Town Centre","Port Kennedy","33","18.16","8.09","3.39","81.00","80.40","","","52844","52862","0.00%"
"Trip","1467","02-Aug-2021 15:03","02-Aug-2021 15:19","0.528","0.53","1.000","Port Kennedy","Port Kennedy","16","4.17","12.66","1.22","73.88","73.52","","","52862","52866","0.00%"
"Trip","1468","02-Aug-2021 15:26","02-Aug-2021 15:30","0.209","0.21","1.000","Port Kennedy","Port Kennedy","27","1.96","10.63","0.48","82.74","73.89","","","52866","52868","0.00%"
"Trip","1469","03-Aug-2021 15:43","03-Aug-2021 16:01","0.545","0.54","1.000","Port Kennedy","","6","1.84","29.66","1.25","64.85","66.32","","","52868","52870","0.00%"
"Trip","1470","03-Aug-2021 16:23","03-Aug-2021 16:43","0.469","0.47","1.000","","","8","2.69","17.43","1.08","71.89","67.39","","","52870","52873","0.00%"
"Trip","1471","03-Aug-2021 17:13","03-Aug-2021 17:21","0.388","0.39","1.000","","","31","4.01","9.68","0.89","72.58","74.68","","","52873","52877","0.00%"
"Trip","1472","03-Aug-2021 17:25","03-Aug-2021 17:40","0.865","0.86","1.000","","","47","11.53","7.50","1.99","79.86","78.37","","","52877","52888","0.00%"
"Trip","1473","03-Aug-2021 17:44","03-Aug-2021 18:00","0.953","0.95","1.000","","","51","12.98","7.34","2.20","80.66","78.89","","","52888","52901","0.00%"
"Trip","1474","03-Aug-2021 18:09","03-Aug-2021 18:25","0.601","0.60","1.000","","","19","4.99","12.07","1.38","70.30","70.03","","","52901","52906","0.00%"
"Trip","1475","03-Aug-2021 18:28","03-Aug-2021 19:05","1.723","1.72","1.000","","","33","20.58","8.37","3.98","77.89","75.83","","","52906","52927","0.00%"
"Trip","1476","03-Aug-2021 19:09","03-Aug-2021 19:32","1.433","1.43","1.000","","","46","18.11","7.91","3.31","76.84","76.22","","","52927","52945","0.00%"
"Trip","1477","03-Aug-2021 19:45","03-Aug-2021 19:53","0.423","0.42","1.000","","","35","4.66","9.07","0.97","77.82","74.59","","","52945","52950","0.00%"
"Trip","1478","03-Aug-2021 20:06","03-Aug-2021 20:31","1.179","1.18","1.000","","","28","12.01","9.81","2.72","76.89","72.28","","","52950","52962","0.00%"
"Trip","1479","03-Aug-2021 22:42","03-Aug-2021 22:58","0.627","0.63","1.000","","","13","3.35","18.72","1.44","95.04","76.95","","","52962","52965","0.00%"
"Trip","1480","04-Aug-2021 14:30","04-Aug-2021 14:38","0.448","0.45","1.000","","","27","3.37","13.27","1.03","72.41","73.39","","","52965","52968","0.00%"
"Trip","1481","04-Aug-2021 16:49","04-Aug-2021 16:53","0.279","0.28","1.000","","","29","1.92","14.53","0.64","62.87","68.52","","","52968","52970","0.00%"
"Trip","1482","04-Aug-2021 16:57","04-Aug-2021 17:00","0.065","0.06","1.000","","","4","0.19","34.38","0.14","100.00","100.00","","","52970","52971","0.00%"
"Trip","1483","04-Aug-2021 17:12","04-Aug-2021 17:13","0.040","0.04","1.000","","","8","0.17","23.07","0.09","50.00","60.42","","","52971","52971","0.00%"
"Trip","1484","04-Aug-2021 17:18","04-Aug-2021 17:19","0.042","0.04","1.000","","","9","0.18","23.17","0.09","66.80","100.00","","","52971","52971","0.00%"
"Trip","1485","04-Aug-2021 17:42","04-Aug-2021 18:05","1.202","1.20","1.000","","","40","15.01","8.01","2.77","76.81","75.31","","","52971","52986","0.00%"
"Trip","1486","04-Aug-2021 18:12","04-Aug-2021 18:41","1.618","1.62","1.000","","","40","19.35","8.36","3.73","75.62","73.24","","","52986","53005","0.00%"
"Trip","1487","04-Aug-2021 18:52","04-Aug-2021 19:09","0.583","0.58","1.000","","","18","5.04","11.57","1.34","72.17","72.59","","","53005","53010","0.00%"
"Trip","1488","04-Aug-2021 19:18","04-Aug-2021 19:36","0.775","0.78","1.000","","","27","8.33","9.30","1.79","75.98","74.83","","","53010","53019","0.00%"
"Trip","1489","04-Aug-2021 19:55","04-Aug-2021 20:12","1.007","1.01","1.000","","","47","13.50","7.46","2.32","82.78","83.47","","","53019","53032","0.00%"
"Trip","1490","04-Aug-2021 20:31","04-Aug-2021 20:44","0.583","0.58","1.000","","","32","6.61","8.81","1.34","80.11","75.19","","","53032","53039","0.00%"
"Trip","1491","04-Aug-2021 20:52","04-Aug-2021 20:54","0.127","0.13","1.000","","","31","1.40","9.10","0.29","89.42","79.05","","","53039","53040","0.00%"
"Trip","1492","05-Aug-2021 15:38","05-Aug-2021 15:57","0.646","0.65","1.000","","","10","3.09","20.92","1.49","71.11","68.64","","","53040","53043","0.00%"
"Trip","1493","05-Aug-2021 16:07","05-Aug-2021 16:07","0.003","0.00","1.000","","","0","0","999.00","0.00","100.00","100.00","","","53043","53043","0.00%"
"Trip","1494","05-Aug-2021 16:18","05-Aug-2021 16:19","0.025","0.03","1.000","","","9","0.13","19.52","0.05","100.00","100.00","","","53043","53043","0.00%"
"Trip","1495","05-Aug-2021 16:22","05-Aug-2021 16:25","0.168","0.17","1.000","","","27","1.38","12.22","0.38","72.38","68.11","","","53043","53045","0.00%"
"Trip","1496","05-Aug-2021 16:53","05-Aug-2021 17:24","1.534","1.53","1.000","","","36","18.57","8.26","3.54","76.36","72.96","","","53045","53063","0.00%"
"Trip","1497","05-Aug-2021 17:28","05-Aug-2021 17:34","0.280","0.28","1.000","","","30","3.08","9.10","0.64","77.52","75.99","","","53063","53066","0.00%"
"Trip","1498","05-Aug-2021 17:57","05-Aug-2021 18:02","0.361","0.36","1.000","","","47","4.56","7.91","0.83","79.58","82.44","","","53066","53071","0.00%"
"Trip","1499","05-Aug-2021 18:07","05-Aug-2021 18:13","0.336","0.34","1.000","","","47","4.43","7.59","0.77","82.77","83.31","","","53071","53075","0.00%"
"Trip","1500","05-Aug-2021 18:16","05-Aug-2021 18:24","0.356","0.36","1.000","","","31","3.91","9.09","0.82","79.69","75.32","","","53075","53079","0.00%"
"Trip","1501","05-Aug-2021 18:30","05-Aug-2021 18:38","0.346","0.35","1.000","","","30","3.77","9.16","0.79","83.78","76.12","","","53079","53083","0.00%"
"Trip","1502","05-Aug-2021 18:52","05-Aug-2021 19:03","0.417","0.42","1.000","","","25","4.35","9.58","0.96","80.92","78.49","","","53083","53087","0.00%"
"Trip","1503","05-Aug-2021 19:06","05-Aug-2021 19:35","1.254","1.25","1.000","","","29","13.83","9.07","2.89","77.87","73.29","","","53087","53101","0.00%"
"Trip","1504","05-Aug-2021 19:40","05-Aug-2021 20:01","1.002","1.00","1.000","","","32","10.95","9.15","2.31","74.96","72.34","","","53101","53112","0.00%"
"Trip","1505","05-Aug-2021 20:09","05-Aug-2021 20:13","0.212","0.21","1.000","","","36","2.42","8.76","0.48","76.32","72.59","","","53112","53115","0.00%"
"Trip","1506","05-Aug-2021 20:18","05-Aug-2021 20:40","0.770","0.77","1.000","","","25","9.03","8.52","1.77","93.81","82.52","","","53115","53124","0.00%"
"Trip","1507","05-Aug-2021 20:44","05-Aug-2021 20:56","0.802","0.80","1.000","","","54","10.00","8.02","1.85","83.34","79.79","","","53124","53134","0.00%"
"Trip","1508","06-Aug-2021 11:29","06-Aug-2021 13:54","7.974","7.97","1.000","","","51","124.57","6.40","18.42","83.64","81.54","","","53134","53258","0.00%"
"Trip","1509","06-Aug-2021 14:03","06-Aug-2021 14:20","1.006","1.01","1.000","","","54","15.38","6.54","2.32","84.05","80.13","","","53258","53274","0.00%"
"Trip","1510","06-Aug-2021 14:24","06-Aug-2021 14:34","0.218","0.22","1.000","","","12","1.78","12.27","0.50","81.37","68.58","","","53274","53275","0.00%"
"Trip","1511","06-Aug-2021 15:04","06-Aug-2021 15:24","0.938","0.94","1.000","","","31","10.47","8.96","2.16","78.32","77.31","","","53275","53286","0.00%"
"Trip","1512","06-Aug-2021 15:34","06-Aug-2021 15:34","0.001","0.00","1.000","","","0","0","999.00","0.00","100.00","100.00","","","53286","53286","0.00%"
"Trip","1513","06-Aug-2021 15:53","06-Aug-2021 16:10","1.005","1.00","1.000","","","41","11.57","8.68","2.32","77.08","73.65","","","53286","53297","0.00%"
"Trip","1514","06-Aug-2021 16:21","06-Aug-2021 16:25","0.228","0.23","1.000","","","24","1.85","12.34","0.52","77.22","65.91","","","53297","53299","0.00%"
"Trip","1515","06-Aug-2021 17:49","06-Aug-2021 18:10","1.090","1.09","1.000","","","38","13.54","8.05","2.51","77.98","75.44","","","53299","53313","0.00%"
"Trip","1516","06-Aug-2021 19:03","06-Aug-2021 19:13","0.440","0.44","1.000","","","23","3.86","11.41","1.01","74.48","73.42","","","53313","53317","0.00%"
"Trip","1517","06-Aug-2021 19:29","06-Aug-2021 19:37","0.388","0.39","1.000","","","29","3.97","9.76","0.89","79.59","74.33","","","53317","53321","0.00%"
"Trip","1518","06-Aug-2021 19:42","06-Aug-2021 20:18","1.643","1.64","1.000","","","37","22.03","7.46","3.79","85.18","78.46","","","53321","53343","0.00%"
"Trip","1519","06-Aug-2021 20:25","06-Aug-2021 20:41","0.920","0.92","1.000","","","46","12.64","7.27","2.12","85.99","80.97","","","53343","53355","0.00%"
"Trip","1520","06-Aug-2021 20:50","06-Aug-2021 20:53","0.169","0.17","1.000","","","36","1.59","10.65","0.39","91.41","86.42","","","53355","53357","0.00%"
"Trip","1521","06-Aug-2021 21:17","06-Aug-2021 21:21","0.186","0.19","1.000","","","31","1.74","10.73","0.43","86.29","78.23","","","53357","53359","0.00%"
"Trip","1522","06-Aug-2021 21:28","06-Aug-2021 21:39","0.518","0.52","1.000","","","37","6.64","7.80","1.19","81.88","82.05","","","53359","53365","0.00%"
"Trip","1523","06-Aug-2021 22:48","06-Aug-2021 22:55","0.274","0.27","1.000","","","22","2.44","11.22","0.63","73.29","87.89","","","53365","53368","0.00%"
"Trip","1524","06-Aug-2021 23:00","06-Aug-2021 23:09","0.405","0.40","1.000","","","35","5.19","7.79","0.93","97.47","84.55","","","53368","53373","0.00%"
"Trip","1525","06-Aug-2021 23:23","06-Aug-2021 23:39","1.027","1.03","1.000","","","49","13.52","7.60","2.37","86.44","78.40","","","53373","53386","0.00%"
"Trip","1526","06-Aug-2021 23:54","07-Aug-2021 00:03","0.454","0.45","1.000","","","33","5.12","8.88","1.04","82.01","78.21","","","53386","53392","0.00%"
"Trip","1527","07-Aug-2021 01:53","07-Aug-2021 01:56","0.196","0.20","1.000","","","32","1.63","12.03","0.45","91.57","89.37","","","53392","53393","0.00%"
"Trip","1528","07-Aug-2021 10:42","07-Aug-2021 12:06","5.295","5.29","1.000","","Wanneroo","62","86.02","6.16","12.23","88.15","82.63","","","53393","53479","0.00%"
"Trip","1529","07-Aug-2021 14:42","07-Aug-2021 15:08","1.608","1.61","1.000","Wanneroo","Alexander Heights","46","19.83","8.11","3.71","83.96","79.72","","","53479","53499","0.00%"
"Trip","1530","07-Aug-2021 17:34","07-Aug-2021 17:43","0.525","0.53","1.000","Alexander Heights","Greenwood","33","5.36","9.79","1.21","79.01","77.98","","","53499","53504","0.00%"
"Trip","1531","07-Aug-2021 17:48","07-Aug-2021 19:11","4.790","4.79","1.000","Greenwood","Baldivis","60","82.51","5.81","11.06","88.51","84.45","","","53504","53587","0.00%"
"Trip","1532","07-Aug-2021 19:31","07-Aug-2021 19:50","1.267","1.27","1.000","Baldivis","Port Kennedy","53","16.30","7.77","2.92","86.39","79.03","","","53587","53603","0.00%"
"Trip","1533","08-Aug-2021 12:09","08-Aug-2021 12:23","0.397","0.40","1.000","Port Kennedy","Port Kennedy","0","0","999.00","0.91","100.00","100.00","","","53603","53603","0.00%"
"Trip","1534","08-Aug-2021 12:36","08-Aug-2021 12:40","0.244","0.24","1.000","Port Kennedy","Port Kennedy","28","1.98","12.34","0.56","79.48","73.44","","","53603","53605","0.00%"
"Trip","1535","08-Aug-2021 12:45","08-Aug-2021 12:58","0.288","0.29","1.000","Port Kennedy","Port Kennedy","0","0.01","2047.08","0.66","100.00","100.00","","","53605","53605","0.00%"
"Trip","1536","08-Aug-2021 13:41","08-Aug-2021 13:41","0.005","0.00","1.000","Port Kennedy","Port Kennedy","0","0","999.00","0.01","100.00","100.00","","","53605","53605","0.00%"
"Trip","1537","08-Aug-2021 13:51","08-Aug-2021 13:52","0.044","0.04","1.000","Port Kennedy","Port Kennedy","1","0.01","464.11","0.10","100.00","100.00","","","53605","53605","0.00%"
"Trip","1538","08-Aug-2021 15:24","08-Aug-2021 15:27","0.097","0.10","1.000","Port Kennedy","Port Kennedy","0","0","999.00","0.22","100.00","100.00","","","53605","53605","0.00%"
"Trip","1539","08-Aug-2021 15:35","08-Aug-2021 15:50","0.533","0.53","1.000","Port Kennedy","Port Kennedy","21","5.07","10.53","1.23","77.00","74.41","","","53605","53610","0.00%"
"Trip","1540","08-Aug-2021 16:20","08-Aug-2021 16:24","0.202","0.20","1.000","Port Kennedy","Port Kennedy","22","1.56","13.00","0.46","73.84","84.66","","","53610","53612","0.00%"
"Trip","1541","08-Aug-2021 22:33","08-Aug-2021 22:41","0.487","0.49","1.000","Port Kennedy","Port Kennedy","25","3.36","14.48","1.12","81.10","73.50","","","53612","53615","0.00%"
"Trip","1542","09-Aug-2021 01:54","09-Aug-2021 02:12","1.072","1.07","1.000","Port Kennedy","","39","11.56","9.27","2.47","85.27","80.88","","","53615","53627","0.00%"
"Trip","1543","09-Aug-2021 02:28","09-Aug-2021 02:40","0.908","0.91","1.000","Waikiki","Port Kennedy","55","11.34","8.00","2.09","87.22","81.71","","","53627","53638","0.00%"
"Trip","1544","09-Aug-2021 12:52","09-Aug-2021 13:46","4.011","4.01","1.000","Port Kennedy","Innaloo","69","62.92","6.37","9.26","84.90","86.91","","","53638","53701","0.00%"
"Trip","1545","09-Aug-2021 14:57","09-Aug-2021 15:56","4.156","4.16","1.000","Innaloo","Port Kennedy","72","70.22","5.92","9.60","86.34","83.73","","","53701","53771","0.00%"
"Trip","1546","10-Aug-2021 13:28","10-Aug-2021 14:48","3.015","3.02","1.000","Port Kennedy","Port Kennedy","20","26.38","11.43","6.96","75.63","75.08","","","53771","53798","0.00%"
"Trip","1547","10-Aug-2021 17:15","10-Aug-2021 17:24","0.495","0.49","1.000","Port Kennedy","Port Kennedy","26","3.85","12.85","1.14","66.85","69.99","","","53798","53801","0.00%"
"Trip","1548","10-Aug-2021 17:35","10-Aug-2021 17:57","1.400","1.40","1.000","Port Kennedy","Port Kennedy","46","16.89","8.29","3.23","78.01","78.21","","","53801","53818","0.00%"
"Trip","1549","10-Aug-2021 18:01","10-Aug-2021 18:12","0.785","0.78","1.000","Port Kennedy","Port Kennedy","49","9.39","8.35","1.81","79.23","74.03","","","53818","53828","0.00%"
"Trip","1550","10-Aug-2021 18:45","10-Aug-2021 19:54","3.583","3.58","1.000","Port Kennedy","Port Kennedy","38","44.20","8.11","8.27","76.10","75.85","","","53828","53872","0.00%"
"Trip","1551","10-Aug-2021 20:06","10-Aug-2021 20:33","1.557","1.56","1.000","Port Kennedy","Port Kennedy","45","20.35","7.65","3.59","83.97","80.63","","","53872","53892","0.00%"
"Trip","1552","10-Aug-2021 20:52","10-Aug-2021 20:55","0.163","0.16","1.000","Port Kennedy","Port Kennedy","31","1.59","10.27","0.37","92.68","79.25","","","53892","53894","0.00%"
"Trip","1553","11-Aug-2021 01:41","11-Aug-2021 02:03","1.075","1.07","1.000","Port Kennedy","","32","11.58","9.28","2.48","87.10","90.81","","","53894","53905","0.00%"
"Trip","1554","11-Aug-2021 02:07","11-Aug-2021 02:26","0.987","0.99","1.000","","","39","12.33","8.00","2.27","87.98","82.92","","","53905","53918","0.00%"
"Trip","1555","11-Aug-2021 15:46","11-Aug-2021 15:51","0.316","0.32","1.000","Port Kennedy","Port Kennedy","22","1.73","18.29","0.72","65.64","68.84","","","53918","53919","0.00%"
"Trip","1556","11-Aug-2021 16:42","11-Aug-2021 16:52","0.501","0.50","1.000","Port Kennedy","Port Kennedy","33","5.04","9.95","1.15","72.25","75.81","","","53919","53925","0.00%"
"Trip","1557","11-Aug-2021 17:05","11-Aug-2021 17:17","0.493","0.49","1.000","Port Kennedy","Port Kennedy","31","6.01","8.20","1.13","79.79","78.12","","","53925","53931","0.00%"
"Trip","1558","11-Aug-2021 17:26","11-Aug-2021 17:42","0.920","0.92","1.000","Port Kennedy","Port Kennedy","45","12.07","7.62","2.12","79.77","79.85","","","53931","53943","0.00%"
"Trip","1559","11-Aug-2021 17:52","11-Aug-2021 19:20","4.375","4.37","1.000","Port Kennedy","Port Kennedy","39","56.88","7.69","10.10","77.10","75.67","","","53943","53999","0.00%"
"Trip","1560","11-Aug-2021 20:00","11-Aug-2021 20:03","0.163","0.16","1.000","","Port Kennedy","38","1.62","10.09","0.37","83.56","81.65","","","53999","54001","0.00%"
"Trip","1561","11-Aug-2021 23:07","11-Aug-2021 23:18","0.363","0.36","1.000","Port Kennedy","Warnbro","9","1.62","22.35","0.83","79.46","68.98","","","54001","54003","0.00%"
"Trip","1562","11-Aug-2021 23:21","11-Aug-2021 23:25","0.188","0.19","1.000","Warnbro","Port Kennedy","27","1.72","10.93","0.43","90.76","74.99","","","54003","54004","0.00%"
"Trip","1563","12-Aug-2021 13:30","12-Aug-2021 13:59","1.051","1.05","1.000","Port Kennedy","Rockingham","19","9.21","11.41","2.42","76.16","79.61","","","54004","54014","0.00%"
"Trip","1564","12-Aug-2021 14:21","12-Aug-2021 14:37","0.723","0.72","1.000","Rockingham","Port Kennedy","33","8.44","8.57","1.67","77.74","79.95","","","54014","54022","0.00%"
"Trip","1565","12-Aug-2021 16:17","12-Aug-2021 16:21","0.230","0.23","1.000","Port Kennedy","Port Kennedy","25","1.73","13.33","0.53","68.61","72.74","","","54022","54024","0.00%"
"Trip","1566","12-Aug-2021 16:54","12-Aug-2021 17:02","0.390","0.39","1.000","Port Kennedy","Port Kennedy","32","4.47","8.71","0.90","80.25","81.11","","","54024","54028","0.00%"
"Trip","1567","12-Aug-2021 17:09","12-Aug-2021 17:14","0.182","0.18","1.000","Port Kennedy","Port Kennedy","13","1.16","15.75","0.42","67.48","79.69","","","54028","54029","0.00%"
"Trip","1568","12-Aug-2021 17:18","12-Aug-2021 17:36","0.945","0.94","1.000","Port Kennedy","Port Kennedy","44","12.70","7.44","2.18","82.83","80.04","","","54029","54042","0.00%"
"Trip","1569","12-Aug-2021 17:39","12-Aug-2021 18:12","1.484","1.48","1.000","Port Kennedy","Port Kennedy","34","18.62","7.97","3.42","80.78","76.27","","","54042","54061","0.00%"
"Trip","1570","12-Aug-2021 18:24","12-Aug-2021 18:43","1.001","1.00","1.000","Port Kennedy","Port Kennedy","43","13.03","7.68","2.31","85.48","78.26","","","54061","54074","0.00%"
"Trip","1571","12-Aug-2021 18:52","12-Aug-2021 19:02","0.421","0.42","1.000","Port Kennedy","Port Kennedy","34","5.24","8.03","0.97","80.55","83.31","","","54074","54079","0.00%"
"Trip","1572","12-Aug-2021 19:08","12-Aug-2021 19:27","0.776","0.78","1.000","Port Kennedy","Port Kennedy","26","8.64","8.98","1.79","81.85","74.53","","","54079","54088","0.00%"
"Trip","1573","12-Aug-2021 19:39","12-Aug-2021 19:43","0.162","0.16","1.000","Port Kennedy","Port Kennedy","30","1.62","10.04","0.37","91.51","74.27","","","54088","54089","0.00%"
"Trip","1574","13-Aug-2021 09:37","13-Aug-2021 10:32","3.070","3.07","1.000","Port Kennedy","Murdoch","47","43.08","7.13","7.09","79.07","78.45","","","54089","54132","0.00%"
"Trip","1575","13-Aug-2021 10:40","13-Aug-2021 11:19","2.012","2.01","1.000","Murdoch","Byford","50","32.31","6.23","4.64","84.18","85.34","","","54132","54165","0.00%"
"Trip","1576","13-Aug-2021 11:28","13-Aug-2021 11:31","0.092","0.09","1.000","Byford","Byford","13","0.66","14.00","0.21","86.32","86.32","","","54165","54165","0.00%"
"Trip","1577","13-Aug-2021 11:37","13-Aug-2021 11:42","0.203","0.20","1.000","Byford","Byford","28","2.18","9.34","0.46","88.60","82.09","","","54165","54168","0.00%"
"Trip","1578","13-Aug-2021 12:10","13-Aug-2021 12:15","0.268","0.27","1.000","Byford","Byford","31","2.72","9.83","0.61","82.97","85.21","","","54168","54170","0.00%"
"Trip","1579","13-Aug-2021 12:20","13-Aug-2021 12:56","2.429","2.43","1.000","Byford","Port Kennedy","62","37.60","6.46","5.61","85.76","79.65","","","54170","54208","0.00%"
"Trip","1580","13-Aug-2021 17:17","13-Aug-2021 17:27","0.368","0.37","1.000","Port Kennedy","Port Kennedy","14","2.39","15.38","0.84","72.88","70.60","","","54208","54210","0.00%"
"Trip","1581","13-Aug-2021 17:55","13-Aug-2021 18:06","0.541","0.54","1.000","Port Kennedy","Port Kennedy","28","5.21","10.40","1.25","69.28","71.46","","","54210","54215","0.00%"
"Trip","1582","13-Aug-2021 18:11","13-Aug-2021 18:24","0.545","0.55","1.000","Port Kennedy","Port Kennedy","33","7.18","7.59","1.26","83.24","80.49","","","54215","54223","0.00%"
